Region,Country,City,Month,AvgTemperature,Air_Quality_Index,air_quality_label,Healthcare_Index,healthcare_label,Decibel_Level,decibel_label,Happiness_Score,Cost_of_Living_Index,hotel_price_avg,budget_food_avg,budget_transport_avg,meal_inexpensive_res,Res_3course1P,combo_meal_mcdo,coordonates,coordonates_country
Australia/South Pacific,Australia,Sydney,2,19.46,30.0,Good,88.0,Good,55.0,Acceptable,8.0,115.0,96,73.686,44.12,13.59,40.78,9.5,"[-33.8679, 151.2073]","[-25.274398, 133.775136]"
Australia/South Pacific,Australia,Sydney,3,17.72,30.0,Good,88.0,Good,55.0,Acceptable,8.0,115.0,96,73.686,44.12,13.59,40.78,9.5,"[-33.8679, 151.2073]","[-25.274398, 133.775136]"
Australia/South Pacific,Australia,Sydney,4,14.41,30.0,Good,88.0,Good,55.0,Acceptable,8.0,115.0,96,73.686,44.12,13.59,40.78,9.5,"[-33.8679, 151.2073]","[-25.274398, 133.775136]"
Australia/South Pacific,Australia,Sydney,5,11.6,30.0,Good,88.0,Good,55.0,Acceptable,8.0,115.0,96,73.686,44.12,13.59,40.78,9.5,"[-33.8679, 151.2073]","[-25.274398, 133.775136]"
Australia/South Pacific,Australia,Sydney,6,9.5,30.0,Good,88.0,Good,55.0,Acceptable,8.0,115.0,96,73.686,44.12,13.59,40.78,9.5,"[-33.8679, 151.2073]","[-25.274398, 133.775136]"
Australia/South Pacific,Australia,Sydney,7,9.32,30.0,Good,88.0,Good,55.0,Acceptable,8.0,115.0,96,73.686,44.12,13.59,40.78,9.5,"[-33.8679, 151.2073]","[-25.274398, 133.775136]"
Australia/South Pacific,Australia,Sydney,8,9.81,30.0,Good,88.0,Good,55.0,Acceptable,8.0,115.0,96,73.686,44.12,13.59,40.78,9.5,"[-33.8679, 151.2073]","[-25.274398, 133.775136]"
Australia/South Pacific,Australia,Sydney,9,11.56,30.0,Good,88.0,Good,55.0,Acceptable,8.0,115.0,96,73.686,44.12,13.59,40.78,9.5,"[-33.8679, 151.2073]","[-25.274398, 133.775136]"
Australia/South Pacific,Australia,Sydney,10,13.95,30.0,Good,88.0,Good,55.0,Acceptable,8.0,115.0,96,73.686,44.12,13.59,40.78,9.5,"[-33.8679, 151.2073]","[-25.274398, 133.775136]"
Australia/South Pacific,Australia,Sydney,11,15.74,30.0,Good,88.0,Good,55.0,Acceptable,8.0,115.0,96,73.686,44.12,13.59,40.78,9.5,"[-33.8679, 151.2073]","[-25.274398, 133.775136]"
Australia/South Pacific,Australia,Sydney,12,17.36,30.0,Good,88.0,Good,55.0,Acceptable,8.0,115.0,96,73.686,44.12,13.59,40.78,9.5,"[-33.8679, 151.2073]","[-25.274398, 133.775136]"
Australia/South Pacific,New Zealand,Auckland,1,19.18,35.0,Good,95.0,Good,55.0,Acceptable,-1.0,60.0,92,73.27799999999999,43.62,16.03,38.48,9.62,"[-36.8667, 174.7667]","[-40.900557, 174.885971]"
Australia/South Pacific,New Zealand,Auckland,2,19.83,35.0,Good,95.0,Good,55.0,Acceptable,-1.0,60.0,92,73.27799999999999,43.62,16.03,38.48,9.62,"[-36.8667, 174.7667]","[-40.900557, 174.885971]"
Australia/South Pacific,New Zealand,Auckland,3,18.5,35.0,Good,95.0,Good,55.0,Acceptable,-1.0,60.0,92,73.27799999999999,43.62,16.03,38.48,9.62,"[-36.8667, 174.7667]","[-40.900557, 174.885971]"
Australia/South Pacific,New Zealand,Auckland,4,16.28,35.0,Good,95.0,Good,55.0,Acceptable,-1.0,60.0,92,73.27799999999999,43.62,16.03,38.48,9.62,"[-36.8667, 174.7667]","[-40.900557, 174.885971]"
Australia/South Pacific,New Zealand,Auckland,5,13.31,35.0,Good,95.0,Good,55.0,Acceptable,-1.0,60.0,92,73.27799999999999,43.62,16.03,38.48,9.62,"[-36.8667, 174.7667]","[-40.900557, 174.885971]"
Australia/South Pacific,New Zealand,Auckland,6,11.11,35.0,Good,95.0,Good,55.0,Acceptable,-1.0,60.0,92,73.27799999999999,43.62,16.03,38.48,9.62,"[-36.8667, 174.7667]","[-40.900557, 174.885971]"
Australia/South Pacific,New Zealand,Auckland,7,10.67,35.0,Good,95.0,Good,55.0,Acceptable,-1.0,60.0,92,73.27799999999999,43.62,16.03,38.48,9.62,"[-36.8667, 174.7667]","[-40.900557, 174.885971]"
Australia/South Pacific,New Zealand,Auckland,8,11.53,35.0,Good,95.0,Good,55.0,Acceptable,-1.0,60.0,92,73.27799999999999,43.62,16.03,38.48,9.62,"[-36.8667, 174.7667]","[-40.900557, 174.885971]"
Australia/South Pacific,New Zealand,Auckland,9,12.56,35.0,Good,95.0,Good,55.0,Acceptable,-1.0,60.0,92,73.27799999999999,43.62,16.03,38.48,9.62,"[-36.8667, 174.7667]","[-40.900557, 174.885971]"
Australia/South Pacific,New Zealand,Auckland,10,14.23,35.0,Good,95.0,Good,55.0,Acceptable,-1.0,60.0,92,73.27799999999999,43.62,16.03,38.48,9.62,"[-36.8667, 174.7667]","[-40.900557, 174.885971]"
Australia/South Pacific,New Zealand,Auckland,11,15.28,35.0,Good,95.0,Good,55.0,Acceptable,-1.0,60.0,92,73.27799999999999,43.62,16.03,38.48,9.62,"[-36.8667, 174.7667]","[-40.900557, 174.885971]"
Australia/South Pacific,New Zealand,Auckland,12,16.71,35.0,Good,95.0,Good,55.0,Acceptable,-1.0,60.0,92,73.27799999999999,43.62,16.03,38.48,9.62,"[-36.8667, 174.7667]","[-40.900557, 174.885971]"
Europe,Austria,Vienna,1,-0.02,30.0,Good,95.0,Good,55.0,Acceptable,8.0,95.0,109,61.542,41.06,15.81,31.61,9.48,"[48.2085, 16.3721]","[47.516231, 14.550072]"
Europe,Austria,Vienna,2,2.22,30.0,Good,95.0,Good,55.0,Acceptable,8.0,95.0,109,61.542,41.06,15.81,31.61,9.48,"[48.2085, 16.3721]","[47.516231, 14.550072]"
Europe,Austria,Vienna,3,5.93,30.0,Good,95.0,Good,55.0,Acceptable,8.0,95.0,109,61.542,41.06,15.81,31.61,9.48,"[48.2085, 16.3721]","[47.516231, 14.550072]"
Europe,Austria,Vienna,4,11.08,30.0,Good,95.0,Good,55.0,Acceptable,8.0,95.0,109,61.542,41.06,15.81,31.61,9.48,"[48.2085, 16.3721]","[47.516231, 14.550072]"
Europe,Austria,Vienna,5,15.08,30.0,Good,95.0,Good,55.0,Acceptable,8.0,95.0,109,61.542,41.06,15.81,31.61,9.48,"[48.2085, 16.3721]","[47.516231, 14.550072]"
Europe,Austria,Vienna,6,18.91,30.0,Good,95.0,Good,55.0,Acceptable,8.0,95.0,109,61.542,41.06,15.81,31.61,9.48,"[48.2085, 16.3721]","[47.516231, 14.550072]"
Europe,Austria,Vienna,7,21.2,30.0,Good,95.0,Good,55.0,Acceptable,8.0,95.0,109,61.542,41.06,15.81,31.61,9.48,"[48.2085, 16.3721]","[47.516231, 14.550072]"
Europe,Austria,Vienna,8,20.59,30.0,Good,95.0,Good,55.0,Acceptable,8.0,95.0,109,61.542,41.06,15.81,31.61,9.48,"[48.2085, 16.3721]","[47.516231, 14.550072]"
Europe,Austria,Vienna,9,15.56,30.0,Good,95.0,Good,55.0,Acceptable,8.0,95.0,109,61.542,41.06,15.81,31.61,9.48,"[48.2085, 16.3721]","[47.516231, 14.550072]"
Europe,Austria,Vienna,10,10.76,30.0,Good,95.0,Good,55.0,Acceptable,8.0,95.0,109,61.542,41.06,15.81,31.61,9.48,"[48.2085, 16.3721]","[47.516231, 14.550072]"
Europe,Austria,Vienna,11,5.49,30.0,Good,95.0,Good,55.0,Acceptable,8.0,95.0,109,61.542,41.06,15.81,31.61,9.48,"[48.2085, 16.3721]","[47.516231, 14.550072]"
Europe,Austria,Vienna,12,0.56,30.0,Good,95.0,Good,55.0,Acceptable,8.0,95.0,109,61.542,41.06,15.81,31.61,9.48,"[48.2085, 16.3721]","[47.516231, 14.550072]"
Europe,Bulgaria,Sofia,1,-4.13,80.0,Moderate,75.0,Moderate,70.0,Noisy,6.0,60.0,90,37.26599999999999,14.5,10.69,18.7,6.41,"[42.6975, 23.3242]","[42.733883, 25.48583]"
Europe,Bulgaria,Sofia,2,-1.29,80.0,Moderate,75.0,Moderate,70.0,Noisy,6.0,60.0,90,37.26599999999999,14.5,10.69,18.7,6.41,"[42.6975, 23.3242]","[42.733883, 25.48583]"
Europe,Bulgaria,Sofia,3,2.94,80.0,Moderate,75.0,Moderate,70.0,Noisy,6.0,60.0,90,37.26599999999999,14.5,10.69,18.7,6.41,"[42.6975, 23.3242]","[42.733883, 25.48583]"
Europe,Bulgaria,Sofia,4,7.59,80.0,Moderate,75.0,Moderate,70.0,Noisy,6.0,60.0,90,37.26599999999999,14.5,10.69,18.7,6.41,"[42.6975, 23.3242]","[42.733883, 25.48583]"
Europe,Bulgaria,Sofia,5,11.74,80.0,Moderate,75.0,Moderate,70.0,Noisy,6.0,60.0,90,37.26599999999999,14.5,10.69,18.7,6.41,"[42.6975, 23.3242]","[42.733883, 25.48583]"
Europe,Bulgaria,Sofia,6,15.34,80.0,Moderate,75.0,Moderate,70.0,Noisy,6.0,60.0,90,37.26599999999999,14.5,10.69,18.7,6.41,"[42.6975, 23.3242]","[42.733883, 25.48583]"
Europe,Bulgaria,Sofia,7,18.08,80.0,Moderate,75.0,Moderate,70.0,Noisy,6.0,60.0,90,37.26599999999999,14.5,10.69,18.7,6.41,"[42.6975, 23.3242]","[42.733883, 25.48583]"
Europe,Bulgaria,Sofia,8,17.79,80.0,Moderate,75.0,Moderate,70.0,Noisy,6.0,60.0,90,37.26599999999999,14.5,10.69,18.7,6.41,"[42.6975, 23.3242]","[42.733883, 25.48583]"
Europe,Bulgaria,Sofia,9,13.04,80.0,Moderate,75.0,Moderate,70.0,Noisy,6.0,60.0,90,37.26599999999999,14.5,10.69,18.7,6.41,"[42.6975, 23.3242]","[42.733883, 25.48583]"
Europe,Bulgaria,Sofia,10,8.04,80.0,Moderate,75.0,Moderate,70.0,Noisy,6.0,60.0,90,37.26599999999999,14.5,10.69,18.7,6.41,"[42.6975, 23.3242]","[42.733883, 25.48583]"
Europe,Bulgaria,Sofia,11,2.38,80.0,Moderate,75.0,Moderate,70.0,Noisy,6.0,60.0,90,37.26599999999999,14.5,10.69,18.7,6.41,"[42.6975, 23.3242]","[42.733883, 25.48583]"
Europe,Bulgaria,Sofia,12,-3.08,80.0,Moderate,75.0,Moderate,70.0,Noisy,6.0,60.0,90,37.26599999999999,14.5,10.69,18.7,6.41,"[42.6975, 23.3242]","[42.733883, 25.48583]"
Europe,Czech Republic,Prague,1,-1.26,65.0,Moderate,85.0,Good,60.0,Acceptable,7.0,80.0,63,40.30199999999999,26.96,8.65,21.63,7.35,"[50.088, 14.4208]","[49.817492, 15.472962]"
Europe,Czech Republic,Prague,2,0.55,65.0,Moderate,85.0,Good,60.0,Acceptable,7.0,80.0,63,40.30199999999999,26.96,8.65,21.63,7.35,"[50.088, 14.4208]","[49.817492, 15.472962]"
Europe,Czech Republic,Prague,3,3.84,65.0,Moderate,85.0,Good,60.0,Acceptable,7.0,80.0,63,40.30199999999999,26.96,8.65,21.63,7.35,"[50.088, 14.4208]","[49.817492, 15.472962]"
Europe,Czech Republic,Prague,4,9.01,65.0,Moderate,85.0,Good,60.0,Acceptable,7.0,80.0,63,40.30199999999999,26.96,8.65,21.63,7.35,"[50.088, 14.4208]","[49.817492, 15.472962]"
Europe,Czech Republic,Prague,5,12.97,65.0,Moderate,85.0,Good,60.0,Acceptable,7.0,80.0,63,40.30199999999999,26.96,8.65,21.63,7.35,"[50.088, 14.4208]","[49.817492, 15.472962]"
Europe,Czech Republic,Prague,6,16.37,65.0,Moderate,85.0,Good,60.0,Acceptable,7.0,80.0,63,40.30199999999999,26.96,8.65,21.63,7.35,"[50.088, 14.4208]","[49.817492, 15.472962]"
Europe,Czech Republic,Prague,7,18.71,65.0,Moderate,85.0,Good,60.0,Acceptable,7.0,80.0,63,40.30199999999999,26.96,8.65,21.63,7.35,"[50.088, 14.4208]","[49.817492, 15.472962]"
Europe,Czech Republic,Prague,8,18.3,65.0,Moderate,85.0,Good,60.0,Acceptable,7.0,80.0,63,40.30199999999999,26.96,8.65,21.63,7.35,"[50.088, 14.4208]","[49.817492, 15.472962]"
Europe,Czech Republic,Prague,9,13.7,65.0,Moderate,85.0,Good,60.0,Acceptable,7.0,80.0,63,40.30199999999999,26.96,8.65,21.63,7.35,"[50.088, 14.4208]","[49.817492, 15.472962]"
Europe,Czech Republic,Prague,10,8.97,65.0,Moderate,85.0,Good,60.0,Acceptable,7.0,80.0,63,40.30199999999999,26.96,8.65,21.63,7.35,"[50.088, 14.4208]","[49.817492, 15.472962]"
Europe,Czech Republic,Prague,11,3.51,65.0,Moderate,85.0,Good,60.0,Acceptable,7.0,80.0,63,40.30199999999999,26.96,8.65,21.63,7.35,"[50.088, 14.4208]","[49.817492, 15.472962]"
Europe,Czech Republic,Prague,12,-0.31,65.0,Moderate,85.0,Good,60.0,Acceptable,7.0,80.0,63,40.30199999999999,26.96,8.65,21.63,7.35,"[50.088, 14.4208]","[49.817492, 15.472962]"
Europe,Denmark,Copenhagen,1,0.61,35.0,Good,98.0,Good,50.0,Acceptable,8.0,110.0,101,99.534,52.2,19.85,56.7,12.05,"[55.6759, 12.5655]","[56.26392, 9.501785]"
Europe,Denmark,Copenhagen,2,1.14,35.0,Good,98.0,Good,50.0,Acceptable,8.0,110.0,101,99.534,52.2,19.85,56.7,12.05,"[55.6759, 12.5655]","[56.26392, 9.501785]"
Europe,Denmark,Copenhagen,3,2.86,35.0,Good,98.0,Good,50.0,Acceptable,8.0,110.0,101,99.534,52.2,19.85,56.7,12.05,"[55.6759, 12.5655]","[56.26392, 9.501785]"
Europe,Denmark,Copenhagen,4,6.93,35.0,Good,98.0,Good,50.0,Acceptable,8.0,110.0,101,99.534,52.2,19.85,56.7,12.05,"[55.6759, 12.5655]","[56.26392, 9.501785]"
Europe,Denmark,Copenhagen,5,10.86,35.0,Good,98.0,Good,50.0,Acceptable,8.0,110.0,101,99.534,52.2,19.85,56.7,12.05,"[55.6759, 12.5655]","[56.26392, 9.501785]"
Europe,Denmark,Copenhagen,6,14.24,35.0,Good,98.0,Good,50.0,Acceptable,8.0,110.0,101,99.534,52.2,19.85,56.7,12.05,"[55.6759, 12.5655]","[56.26392, 9.501785]"
Europe,Denmark,Copenhagen,7,17.19,35.0,Good,98.0,Good,50.0,Acceptable,8.0,110.0,101,99.534,52.2,19.85,56.7,12.05,"[55.6759, 12.5655]","[56.26392, 9.501785]"
Europe,Denmark,Copenhagen,8,16.97,35.0,Good,98.0,Good,50.0,Acceptable,8.0,110.0,101,99.534,52.2,19.85,56.7,12.05,"[55.6759, 12.5655]","[56.26392, 9.501785]"
Europe,Denmark,Copenhagen,9,13.52,35.0,Good,98.0,Good,50.0,Acceptable,8.0,110.0,101,99.534,52.2,19.85,56.7,12.05,"[55.6759, 12.5655]","[56.26392, 9.501785]"
Europe,Denmark,Copenhagen,10,9.37,35.0,Good,98.0,Good,50.0,Acceptable,8.0,110.0,101,99.534,52.2,19.85,56.7,12.05,"[55.6759, 12.5655]","[56.26392, 9.501785]"
Europe,Denmark,Copenhagen,11,4.79,35.0,Good,98.0,Good,50.0,Acceptable,8.0,110.0,101,99.534,52.2,19.85,56.7,12.05,"[55.6759, 12.5655]","[56.26392, 9.501785]"
Europe,Denmark,Copenhagen,12,1.63,35.0,Good,98.0,Good,50.0,Acceptable,8.0,110.0,101,99.534,52.2,19.85,56.7,12.05,"[55.6759, 12.5655]","[56.26392, 9.501785]"
Europe,Finland,Helsinki,1,-4.71,20.0,Good,95.0,Good,55.0,Acceptable,8.0,90.0,136,77.898,33.300000000000004,13.7,42.15,9.72,"[60.1695, 24.9355]","[61.92411, 25.748151]"
Europe,Finland,Helsinki,2,-4.7,20.0,Good,95.0,Good,55.0,Acceptable,8.0,90.0,136,77.898,33.300000000000004,13.7,42.15,9.72,"[60.1695, 24.9355]","[61.92411, 25.748151]"
Europe,Finland,Helsinki,3,-1.59,20.0,Good,95.0,Good,55.0,Acceptable,8.0,90.0,136,77.898,33.300000000000004,13.7,42.15,9.72,"[60.1695, 24.9355]","[61.92411, 25.748151]"
Europe,Finland,Helsinki,4,4.28,20.0,Good,95.0,Good,55.0,Acceptable,8.0,90.0,136,77.898,33.300000000000004,13.7,42.15,9.72,"[60.1695, 24.9355]","[61.92411, 25.748151]"
Europe,Finland,Helsinki,5,10.1,20.0,Good,95.0,Good,55.0,Acceptable,8.0,90.0,136,77.898,33.300000000000004,13.7,42.15,9.72,"[60.1695, 24.9355]","[61.92411, 25.748151]"
Europe,Finland,Helsinki,6,14.7,20.0,Good,95.0,Good,55.0,Acceptable,8.0,90.0,136,77.898,33.300000000000004,13.7,42.15,9.72,"[60.1695, 24.9355]","[61.92411, 25.748151]"
Europe,Finland,Helsinki,7,18.15,20.0,Good,95.0,Good,55.0,Acceptable,8.0,90.0,136,77.898,33.300000000000004,13.7,42.15,9.72,"[60.1695, 24.9355]","[61.92411, 25.748151]"
Europe,Finland,Helsinki,8,16.49,20.0,Good,95.0,Good,55.0,Acceptable,8.0,90.0,136,77.898,33.300000000000004,13.7,42.15,9.72,"[60.1695, 24.9355]","[61.92411, 25.748151]"
Europe,Finland,Helsinki,9,11.55,20.0,Good,95.0,Good,55.0,Acceptable,8.0,90.0,136,77.898,33.300000000000004,13.7,42.15,9.72,"[60.1695, 24.9355]","[61.92411, 25.748151]"
Europe,Finland,Helsinki,10,5.9,20.0,Good,95.0,Good,55.0,Acceptable,8.0,90.0,136,77.898,33.300000000000004,13.7,42.15,9.72,"[60.1695, 24.9355]","[61.92411, 25.748151]"
Europe,Finland,Helsinki,11,1.15,20.0,Good,95.0,Good,55.0,Acceptable,8.0,90.0,136,77.898,33.300000000000004,13.7,42.15,9.72,"[60.1695, 24.9355]","[61.92411, 25.748151]"
Europe,Finland,Helsinki,12,-2.57,20.0,Good,95.0,Good,55.0,Acceptable,8.0,90.0,136,77.898,33.300000000000004,13.7,42.15,9.72,"[60.1695, 24.9355]","[61.92411, 25.748151]"
Europe,France,Paris,1,4.56,65.0,Moderate,80.0,Good,60.0,Acceptable,7.0,95.0,164,64.764,42.4,15.81,31.61,10.54,"[48.8534, 2.3488]","[46.227638, 2.213749]"
Europe,France,Paris,2,5.57,65.0,Moderate,80.0,Good,60.0,Acceptable,7.0,95.0,164,64.764,42.4,15.81,31.61,10.54,"[48.8534, 2.3488]","[46.227638, 2.213749]"
Europe,France,Paris,3,8.26,65.0,Moderate,80.0,Good,60.0,Acceptable,7.0,95.0,164,64.764,42.4,15.81,31.61,10.54,"[48.8534, 2.3488]","[46.227638, 2.213749]"
Europe,France,Paris,4,11.17,65.0,Moderate,80.0,Good,60.0,Acceptable,7.0,95.0,164,64.764,42.4,15.81,31.61,10.54,"[48.8534, 2.3488]","[46.227638, 2.213749]"
Europe,France,Paris,5,14.2,65.0,Moderate,80.0,Good,60.0,Acceptable,7.0,95.0,164,64.764,42.4,15.81,31.61,10.54,"[48.8534, 2.3488]","[46.227638, 2.213749]"
Europe,France,Paris,6,17.85,65.0,Moderate,80.0,Good,60.0,Acceptable,7.0,95.0,164,64.764,42.4,15.81,31.61,10.54,"[48.8534, 2.3488]","[46.227638, 2.213749]"
Europe,France,Paris,7,18.63,65.0,Moderate,80.0,Good,60.0,Acceptable,7.0,95.0,164,64.764,42.4,15.81,31.61,10.54,"[48.8534, 2.3488]","[46.227638, 2.213749]"
Europe,France,Paris,8,18.49,65.0,Moderate,80.0,Good,60.0,Acceptable,7.0,95.0,164,64.764,42.4,15.81,31.61,10.54,"[48.8534, 2.3488]","[46.227638, 2.213749]"
Europe,France,Paris,9,16.28,65.0,Moderate,80.0,Good,60.0,Acceptable,7.0,95.0,164,64.764,42.4,15.81,31.61,10.54,"[48.8534, 2.3488]","[46.227638, 2.213749]"
Europe,France,Paris,10,12.7,65.0,Moderate,80.0,Good,60.0,Acceptable,7.0,95.0,164,64.764,42.4,15.81,31.61,10.54,"[48.8534, 2.3488]","[46.227638, 2.213749]"
Europe,France,Paris,11,7.6,65.0,Moderate,80.0,Good,60.0,Acceptable,7.0,95.0,164,64.764,42.4,15.81,31.61,10.54,"[48.8534, 2.3488]","[46.227638, 2.213749]"
Europe,France,Paris,12,4.59,65.0,Moderate,80.0,Good,60.0,Acceptable,7.0,95.0,164,64.764,42.4,15.81,31.61,10.54,"[48.8534, 2.3488]","[46.227638, 2.213749]"
Europe,Greece,Athens,1,9.63,75.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,70.0,69,51.126,19.32,12.64,26.34,7.38,"[37.9795, 23.7162]","[39.074208, 21.824312]"
Europe,Greece,Athens,2,10.05,75.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,70.0,69,51.126,19.32,12.64,26.34,7.38,"[37.9795, 23.7162]","[39.074208, 21.824312]"
Europe,Greece,Athens,3,11.83,75.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,70.0,69,51.126,19.32,12.64,26.34,7.38,"[37.9795, 23.7162]","[39.074208, 21.824312]"
Europe,Greece,Athens,4,15.5,75.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,70.0,69,51.126,19.32,12.64,26.34,7.38,"[37.9795, 23.7162]","[39.074208, 21.824312]"
Europe,Greece,Athens,5,20.02,75.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,70.0,69,51.126,19.32,12.64,26.34,7.38,"[37.9795, 23.7162]","[39.074208, 21.824312]"
Europe,Greece,Athens,6,19.9,75.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,70.0,69,51.126,19.32,12.64,26.34,7.38,"[37.9795, 23.7162]","[39.074208, 21.824312]"
Europe,Greece,Athens,7,23.87,75.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,70.0,69,51.126,19.32,12.64,26.34,7.38,"[37.9795, 23.7162]","[39.074208, 21.824312]"
Europe,Greece,Athens,8,23.42,75.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,70.0,69,51.126,19.32,12.64,26.34,7.38,"[37.9795, 23.7162]","[39.074208, 21.824312]"
Europe,Greece,Athens,9,18.52,75.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,70.0,69,51.126,19.32,12.64,26.34,7.38,"[37.9795, 23.7162]","[39.074208, 21.824312]"
Europe,Greece,Athens,10,14.23,75.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,70.0,69,51.126,19.32,12.64,26.34,7.38,"[37.9795, 23.7162]","[39.074208, 21.824312]"
Europe,Greece,Athens,11,10.07,75.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,70.0,69,51.126,19.32,12.64,26.34,7.38,"[37.9795, 23.7162]","[39.074208, 21.824312]"
Europe,Greece,Athens,12,6.82,75.0,Moderate,75.0,Moderate,65.0,Noisy,6.0,70.0,69,51.126,19.32,12.64,26.34,7.38,"[37.9795, 23.7162]","[39.074208, 21.824312]"
Europe,Hungary,Budapest,1,-0.94,70.0,Moderate,80.0,Good,65.0,Noisy,7.0,75.0,63,35.304,22.4,8.23,19.28,5.66,"[47.498, 19.0399]","[47.162494, 19.503304]"
Europe,Hungary,Budapest,2,1.49,70.0,Moderate,80.0,Good,65.0,Noisy,7.0,75.0,63,35.304,22.4,8.23,19.28,5.66,"[47.498, 19.0399]","[47.162494, 19.503304]"
Europe,Hungary,Budapest,3,5.66,70.0,Moderate,80.0,Good,65.0,Noisy,7.0,75.0,63,35.304,22.4,8.23,19.28,5.66,"[47.498, 19.0399]","[47.162494, 19.503304]"
Europe,Hungary,Budapest,4,11.47,70.0,Moderate,80.0,Good,65.0,Noisy,7.0,75.0,63,35.304,22.4,8.23,19.28,5.66,"[47.498, 19.0399]","[47.162494, 19.503304]"
Europe,Hungary,Budapest,5,15.76,70.0,Moderate,80.0,Good,65.0,Noisy,7.0,75.0,63,35.304,22.4,8.23,19.28,5.66,"[47.498, 19.0399]","[47.162494, 19.503304]"
Europe,Hungary,Budapest,6,19.53,70.0,Moderate,80.0,Good,65.0,Noisy,7.0,75.0,63,35.304,22.4,8.23,19.28,5.66,"[47.498, 19.0399]","[47.162494, 19.503304]"
Europe,Hungary,Budapest,7,21.73,70.0,Moderate,80.0,Good,65.0,Noisy,7.0,75.0,63,35.304,22.4,8.23,19.28,5.66,"[47.498, 19.0399]","[47.162494, 19.503304]"
Europe,Hungary,Budapest,8,21.19,70.0,Moderate,80.0,Good,65.0,Noisy,7.0,75.0,63,35.304,22.4,8.23,19.28,5.66,"[47.498, 19.0399]","[47.162494, 19.503304]"
Europe,Hungary,Budapest,9,15.88,70.0,Moderate,80.0,Good,65.0,Noisy,7.0,75.0,63,35.304,22.4,8.23,19.28,5.66,"[47.498, 19.0399]","[47.162494, 19.503304]"
Europe,Hungary,Budapest,10,10.85,70.0,Moderate,80.0,Good,65.0,Noisy,7.0,75.0,63,35.304,22.4,8.23,19.28,5.66,"[47.498, 19.0399]","[47.162494, 19.503304]"
Europe,Hungary,Budapest,11,5.23,70.0,Moderate,80.0,Good,65.0,Noisy,7.0,75.0,63,35.304,22.4,8.23,19.28,5.66,"[47.498, 19.0399]","[47.162494, 19.503304]"
Europe,Hungary,Budapest,12,-0.12,70.0,Moderate,80.0,Good,65.0,Noisy,7.0,75.0,63,35.304,22.4,8.23,19.28,5.66,"[47.498, 19.0399]","[47.162494, 19.503304]"
Europe,Ireland,Dublin,1,5.16,40.0,Good,85.0,Good,60.0,Acceptable,7.0,105.0,131,79.80000000000001,35.82,21.07,42.15,10.01,"[53.34, -6.26]","[53.41291, -8.24389]"
Europe,Ireland,Dublin,2,5.37,40.0,Good,85.0,Good,60.0,Acceptable,7.0,105.0,131,79.80000000000001,35.82,21.07,42.15,10.01,"[53.34, -6.26]","[53.41291, -8.24389]"
Europe,Ireland,Dublin,3,6.28,40.0,Good,85.0,Good,60.0,Acceptable,7.0,105.0,131,79.80000000000001,35.82,21.07,42.15,10.01,"[53.34, -6.26]","[53.41291, -8.24389]"
Europe,Ireland,Dublin,4,8.01,40.0,Good,85.0,Good,60.0,Acceptable,7.0,105.0,131,79.80000000000001,35.82,21.07,42.15,10.01,"[53.34, -6.26]","[53.41291, -8.24389]"
Europe,Ireland,Dublin,5,10.26,40.0,Good,85.0,Good,60.0,Acceptable,7.0,105.0,131,79.80000000000001,35.82,21.07,42.15,10.01,"[53.34, -6.26]","[53.41291, -8.24389]"
Europe,Ireland,Dublin,6,13.05,40.0,Good,85.0,Good,60.0,Acceptable,7.0,105.0,131,79.80000000000001,35.82,21.07,42.15,10.01,"[53.34, -6.26]","[53.41291, -8.24389]"
Europe,Ireland,Dublin,7,15.24,40.0,Good,85.0,Good,60.0,Acceptable,7.0,105.0,131,79.80000000000001,35.82,21.07,42.15,10.01,"[53.34, -6.26]","[53.41291, -8.24389]"
Europe,Ireland,Dublin,8,14.91,40.0,Good,85.0,Good,60.0,Acceptable,7.0,105.0,131,79.80000000000001,35.82,21.07,42.15,10.01,"[53.34, -6.26]","[53.41291, -8.24389]"
Europe,Ireland,Dublin,9,13.09,40.0,Good,85.0,Good,60.0,Acceptable,7.0,105.0,131,79.80000000000001,35.82,21.07,42.15,10.01,"[53.34, -6.26]","[53.41291, -8.24389]"
Europe,Ireland,Dublin,10,10.62,40.0,Good,85.0,Good,60.0,Acceptable,7.0,105.0,131,79.80000000000001,35.82,21.07,42.15,10.01,"[53.34, -6.26]","[53.41291, -8.24389]"
Europe,Ireland,Dublin,11,7.01,40.0,Good,85.0,Good,60.0,Acceptable,7.0,105.0,131,79.80000000000001,35.82,21.07,42.15,10.01,"[53.34, -6.26]","[53.41291, -8.24389]"
